"Jahr";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtraum";"Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet)";"Anzahl Einwohner"
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"52 Jahre";61
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"53 Jahre";47
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"54 Jahre";42
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"55 Jahre";86
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"56 Jahre";78
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"57 Jahre";68
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"58 Jahre";59
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"59 Jahre";92
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"60 Jahre";62
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"61 Jahre";68
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"62 Jahre";58
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"63 Jahre";53
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"64 Jahre";60
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"65 Jahre";51
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"66 Jahre";33
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"67 Jahre";45
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"68 Jahre";44
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"69 Jahre";41
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"70 Jahre";41
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"71 Jahre";44
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"72 Jahre";39
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"73 Jahre";41
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"74 Jahre";35
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"75 Jahre";30
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"76 Jahre";30
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"77 Jahre";51
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"78 Jahre";56
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"79 Jahre";47
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"80 Jahre";24
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"81 Jahre";14
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"82 Jahre";19
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"83 Jahre";12
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"84 Jahre";23
"1999";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"85 Jahre u.älter";130
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"0 Jahre";169
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"1 Jahre";188
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"2 Jahre";163
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"3 Jahre";116
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"4 Jahre";112
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"5 Jahre";67
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"6 Jahre";95
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"7 Jahre";107
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"8 Jahre";114
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"9 Jahre";181
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"10 Jahre";186
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"11 Jahre";195
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"12 Jahre";175
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"13 Jahre";185
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"14 Jahre";189
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"15 Jahre";184
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"16 Jahre";197
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"17 Jahre";175
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"18 Jahre";172
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"19 Jahre";245
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"20 Jahre";257
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"21 Jahre";269
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"22 Jahre";364
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"23 Jahre";276
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"24 Jahre";315
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"25 Jahre";290
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"26 Jahre";340
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"27 Jahre";377
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"28 Jahre";397
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"29 Jahre";393
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"30 Jahre";340
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"31 Jahre";340
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"32 Jahre";383
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"33 Jahre";356
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"34 Jahre";357
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"35 Jahre";347
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"36 Jahre";317
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"37 Jahre";307
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"38 Jahre";301
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"39 Jahre";260
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"40 Jahre";241
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"41 Jahre";206
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"42 Jahre";210
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"43 Jahre";208
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"44 Jahre";217
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"45 Jahre";207
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"46 Jahre";209
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"47 Jahre";191
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"48 Jahre";223
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"49 Jahre";174
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"50 Jahre";165
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"51 Jahre";138
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"52 Jahre";166
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"53 Jahre";116
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"54 Jahre";138
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"55 Jahre";209
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"56 Jahre";214
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"57 Jahre";178
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"58 Jahre";193
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"59 Jahre";231
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"60 Jahre";170
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"61 Jahre";190
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"62 Jahre";140
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"63 Jahre";170
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"64 Jahre";140
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"65 Jahre";158
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"66 Jahre";107
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"67 Jahre";94
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"68 Jahre";123
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"69 Jahre";145
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"70 Jahre";127
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"71 Jahre";111
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"72 Jahre";113
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"73 Jahre";124
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"74 Jahre";98
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"75 Jahre";104
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"76 Jahre";82
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"77 Jahre";91
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"78 Jahre";116
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"79 Jahre";122
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"80 Jahre";78
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"81 Jahre";44
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"82 Jahre";43
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"83 Jahre";51
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"84 Jahre";59
"1999";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"85 Jahre u.älter";373
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"0 Jahre";211
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"1 Jahre";219
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"2 Jahre";151
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"3 Jahre";173
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"4 Jahre";140
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"5 Jahre";132
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"6 Jahre";110
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"7 Jahre";141
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"8 Jahre";167
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"9 Jahre";220
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"10 Jahre";239
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"11 Jahre";250
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"12 Jahre";282
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"13 Jahre";283
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"14 Jahre";272
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"15 Jahre";247
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"16 Jahre";276
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"17 Jahre";301
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"18 Jahre";262
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"19 Jahre";278
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"20 Jahre";283
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"21 Jahre";319
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"22 Jahre";314
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"23 Jahre";293
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"24 Jahre";295
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"25 Jahre";277
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"26 Jahre";276
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"27 Jahre";315
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"28 Jahre";382
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"29 Jahre";385
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"30 Jahre";409
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"31 Jahre";386
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"32 Jahre";402
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"33 Jahre";403
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"34 Jahre";377
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"35 Jahre";393
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"36 Jahre";426
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"37 Jahre";352
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"38 Jahre";387
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"39 Jahre";319
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"40 Jahre";352
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"41 Jahre";287
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"42 Jahre";306
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"43 Jahre";272
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"44 Jahre";315
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"45 Jahre";347
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"46 Jahre";311
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"47 Jahre";301
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"48 Jahre";303
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"49 Jahre";327
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"50 Jahre";297
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"51 Jahre";200
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"52 Jahre";218
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"53 Jahre";170
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"54 Jahre";231
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"55 Jahre";334
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"56 Jahre";331
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"57 Jahre";300
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"58 Jahre";345
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"59 Jahre";403
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"60 Jahre";372
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"61 Jahre";344
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"62 Jahre";302
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"63 Jahre";302
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"64 Jahre";363
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"65 Jahre";280
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"66 Jahre";222
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"67 Jahre";241
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"68 Jahre";236
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"69 Jahre";265
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"70 Jahre";247
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"71 Jahre";230
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"72 Jahre";217
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"73 Jahre";226
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"74 Jahre";244
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"75 Jahre";196
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"76 Jahre";183
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"77 Jahre";191
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"78 Jahre";195
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"79 Jahre";214
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"80 Jahre";162
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"81 Jahre";92
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"82 Jahre";65
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"83 Jahre";77
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"84 Jahre";84
"1999";"StB 2 Pieschen";"05 Mickten, Kaditz, Trachau";"85 Jahre u.älter";549
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"0 Jahre";198
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"1 Jahre";226
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"2 Jahre";231
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"3 Jahre";205
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"4 Jahre";171
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"5 Jahre";156
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"6 Jahre";150
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"7 Jahre";153
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"8 Jahre";219
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"9 Jahre";339
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"10 Jahre";378
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"11 Jahre";393
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"12 Jahre";430
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"13 Jahre";432
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"14 Jahre";428
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"15 Jahre";412
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"16 Jahre";418
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"17 Jahre";407
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"18 Jahre";409
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"19 Jahre";412
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"20 Jahre";380
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"21 Jahre";339
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"22 Jahre";296
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"23 Jahre";264
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"24 Jahre";268
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"25 Jahre";245
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"26 Jahre";237
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"27 Jahre";336
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"28 Jahre";337
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"29 Jahre";357
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"30 Jahre";375
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"31 Jahre";373
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"32 Jahre";421
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"33 Jahre";462
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"34 Jahre";446
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"35 Jahre";535
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"36 Jahre";523
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"37 Jahre";498
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"38 Jahre";513
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"39 Jahre";475
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"40 Jahre";506
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"41 Jahre";452
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"42 Jahre";429
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"43 Jahre";409
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"44 Jahre";471
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"45 Jahre";424
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"46 Jahre";428
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"47 Jahre";437
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"48 Jahre";407
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"49 Jahre";437
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"50 Jahre";393
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"51 Jahre";321
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"52 Jahre";371
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"53 Jahre";215
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"54 Jahre";292
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"55 Jahre";444
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"56 Jahre";504
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"57 Jahre";384
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"58 Jahre";492
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"59 Jahre";474
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"60 Jahre";463
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"61 Jahre";382
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"62 Jahre";394
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"63 Jahre";403
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"64 Jahre";378
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"65 Jahre";350
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"66 Jahre";264
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"67 Jahre";248
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"68 Jahre";248
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"69 Jahre";262
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"70 Jahre";281
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"71 Jahre";231
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"72 Jahre";209
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"73 Jahre";184
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"74 Jahre";203
"1999";"StB 3 Klotzsche/nördliche Ortschaften";"06 StB Klotzsche und nördliche OS";"75 Jahre";173
